Control ID,Check ID,Domain,Control Title,Control Path,Control Summary,Check Title,Security Functions,Threat Scenarios,Threat Actor or Source,Row Attack or Failure Scenario,Why This Check Is Required,Secure Examples,Required State,Responsible Role,Applies To,Verification Type,Verification Method,Expected Result,Required Evidence,Assessment Command,Assessment Platforms,SLSA Track,SLSA Requirement Levels,SLSA Minimum Level,SLSA Responsibility,SLSA Build L2 Scope,Framework Mappings,Mapping Status,Limitations,Implementation Status,Assessment Result,Evidence URL,Assignee,Due Date,Exception ID,Notes
PSB-SOURCE-001,PSB-SOURCE-001-END-006,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Container sockets are not broadly exposed,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",compromised container dependency or development tool accessing the host runtime socket,unrestricted Docker socket access becomes effective root-level control of the endpoint,removing broad socket access preserves the container boundary instead of exposing a host takeover interface,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,no unrestricted host Docker socket access,developer,developer-endpoint; local-container-runtime,hybrid,run make assess-control CONTROL=PSB-SOURCE-001 and inspect all container runtime policies,untrusted development workloads cannot control the host container daemon,sanitized assessment result; container runtime configuration,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-007,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Local debug services are disabled by default,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",network attacker discovering an unmanaged debugger database or development service,a debug listener exposes code execution data or unauthenticated administration beyond loopback,default-disabled externally reachable services reduce attack surface not covered by repository controls,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,no unmanaged externally reachable debug service,developer,developer-endpoint,hybrid,run make assess-control CONTROL=PSB-SOURCE-001 and inspect development launch configuration,debug services are disabled or bound to an approved local interface,sanitized assessment result; sanitized service inventory,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-008,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,AI development tools use approved network destinations,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",compromised AI tool MCP server plugin or malicious prompt causing unauthorized network access,source prompts credentials or workspace data are sent to unapproved services,destination controls bound AI integrations whose dynamic behavior may exceed the immediate coding task,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,allowlisted AI tool and MCP network access,shared,developer-endpoint; ai-development-tool,external-evidence,inspect managed AI tool and developer egress policy,unapproved model endpoints tools and MCP servers are denied,AI tool allowlist; managed egress policy,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-009,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Shared workspaces are read only by default,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",compromised sandbox process package or AI agent with mounted host paths,development workload overwrites source credentials configuration or unrelated host files,read-only defaults make write authority explicit and narrow rather than inheriting the whole workspace,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,explicit narrow write mounts only,developer,developer-endpoint; development-sandbox,hybrid,run make assess-control CONTROL=PSB-SOURCE-001 and inspect sandbox filesystem policy,broad host and shared workspace write access is absent,sanitized assessment result; workspace mount configuration,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-010,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Developer endpoint backups are encrypted,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",backup service compromise storage theft or unauthorized backup administrator,historical source credentials and local artifacts remain readable in backup copies,encrypted access-controlled backups extend endpoint confidentiality to retained copies and recovery media,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,approved encrypted backup with controlled access,shared,developer-endpoint; backup-service,external-evidence,inspect managed backup encryption and access policy,endpoint source and local artifacts are not copied to plaintext backups,backup compliance record,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-011,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Only approved applications are installed,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",malicious publisher compromised updater or developer installing unnecessary software,an unapproved application extension or background service expands the endpoint attack surface and gains access to source or credentials,an enforced inventory and allowlist removes avoidable execution paths instead of depending on each developer to identify unsafe software,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,centrally enforced application allowlist and removal of unnecessary software,shared,developer-endpoint,external-evidence,inspect managed application inventory allowlist and removal policy,unauthorized and unsupported applications are blocked or automatically removed,endpoint application compliance record; approved software catalog,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-012,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,EDR or XDR protection is enforced,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",malware credential stealer or hands-on-keyboard attacker operating on a developer endpoint,malicious execution credential access or persistence continues without timely detection containment or investigation evidence,managed behavioral telemetry and response provide a control after preventive hardening is bypassed and cannot be replaced by developer vigilance,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,centrally managed endpoint detection prevention and response coverage,security,developer-endpoint; endpoint-management,external-evidence,inspect EDR or XDR enrollment health prevention mode telemetry and response policy,every in-scope endpoint reports healthy enforced coverage and stale agents are noncompliant,sanitized EDR or XDR coverage report; endpoint response policy,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-013,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,Commit signing is enforced,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",attacker with repository credentials or contributor attempting to impersonate another author,unsigned or unverified commits enter protected history without a cryptographic binding to an approved developer identity,local signing plus repository-side enforcement provides reviewable authorship evidence beyond the mutable commit author fields,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,signed commits with repository-side verification and protected signing keys,shared,developer-endpoint; source-repository,hybrid,inspect Git signing configuration and repository rules then test rejection of an unsigned fixture commit,protected branches reject unsigned or unverified commits and signing is enabled by managed developer configuration,sanitized Git signing configuration; repository ruleset evidence; unsigned-commit negative test,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-014,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,IDE security feedback is enabled,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",developer mistake insecure generated code or vulnerable dependency introduced during editing,a detectable code or dependency weakness remains invisible until a later pipeline stage or production release,immediate IDE feedback shortens remediation time while mandatory server-side checks retain enforcement when the editor integration is bypassed,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,approved SAST and SCA feedback integrated into supported editors,shared,developer-endpoint; source-code,external-evidence,inspect managed editor extension policy and a representative SAST and SCA finding,supported editors provide approved real-time findings without replacing mandatory repository checks,managed editor policy; sanitized representative finding,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
PSB-SOURCE-001,PSB-SOURCE-001-END-015,source-protection,Harden developer endpoints and local trust boundaries,controls/source-protection/developer-endpoint-hardening/README.md,強制可能なエンドポイントポリシーにより、開発者のソースコード、認証情報、ローカル開発ツールを保護する。,High-risk development uses a managed environment,prevent; detect; verify,"DEV-ENDPOINT-CREDENTIAL-THEFT: A stolen, malware-infected, or over-privileged developer endpoint exposes credentials or source code.; DEV-ENDPOINT-UNTRUSTED-EXECUTION: Untrusted packages, extensions, local services, or AI tools execute with excessive developer privileges.; DEV-ENDPOINT-DATA-EXFILTRATION: Secrets, source code, or sensitive data leave the endpoint through commits, unmanaged services, or unauthorized cloud storage.; DEV-ENDPOINT-IDENTITY-PERSISTENCE: Long-lived credentials or weak identity lifecycle controls preserve access after credential theft or offboarding.",malicious dependency external code sample or AI-generated code executed during development,untrusted code executes directly on the endpoint and reads persistent source credentials or unrelated host data,managed disposable environments reduce persistent local data and apply centrally reviewed isolation to operations with elevated execution risk,controls/source-protection/developer-endpoint-hardening/secure/endpoint-policy.conf,organization-controlled disposable cloud workspace container or VM for high-risk code execution,shared,development-sandbox; managed-development-environment,external-evidence,inspect development environment provisioning data retention and high-risk workload routing policy,defined high-risk operations run only in approved disposable environments with no routine local credentials,managed environment policy; sanitized workspace configuration,make assess-control CONTROL=PSB-SOURCE-001,linux,,,,,,"nist-ssdf 1.1 (SP 800-218, 2022) / PS.3.1 / supports / medium",reviewed,"{'The primary deliverable is an implementation guide': 'each check offers practical methods and evidence examples, not a promise that every check can be automated locally.'}; The implementation guide is a navigation aid for deeper design and operational work; it does not replace the owning control, product-specific review, or organization policy.; This control validates a declared policy; it does not prove that an unmanaged endpoint actually enforces every setting.; MDM, EDR, IdP, SWG or CASB, CI scanning, disk encryption, patch compliance, and remote-wipe evidence require organization-specific integrations.; Pre-commit hooks and file-pattern rules are bypassable signals and require repository-side enforcement and content-aware review.; The supplied operational baseline cites source 1 without bibliographic details, so its provenance cannot be independently verified.; A hardened endpoint cannot compensate for a malicious repository, dependency, Skill, MCP server, or editor extension.; Endpoint policy values are examples and must be adapted to the operating system and organization.; The read-only adapter initially supports Linux; unsupported desktops and ambiguous host state remain NOT_CHECKED or ERROR.; Local detection covers known configuration forms and debug ports only; MDM IdP network repository and backup evidence remains authoritative.; Assessment inside a container cloud workspace or agent sandbox may not observe the underlying physical host.; Commit signatures provide identity evidence but do not prove that signed code is secure or that the signing session was uncompromised.; EDR XDR MDM application allowlisting IDE integrations managed workspaces and runtime telemetry require organization-owned policy and cannot be proven by the fixture verifier.",,,,,,,
